Windows System Service Dispatch Table (SSDT)
KernelBase: 0xFFFFF804A9800000

=== KeServiceDescriptorTable ===
  RVA: 0x12018C0  PhysicalAddr: 0xFFFFF804AAA018C0
┌─────┬───────────────────────────────────────────────────────┬───────┬────────────────────┐
│ Id  │                         Name                          │ Index │    PhysicalAddr    │
│ 285 │ NtManageWobTicket                                     │ 0x11C │ 0xFFFFF804A9800000 │
│ 286 │ NtMapCMFModule                                        │ 0x11D │ 0xFFFFF804A9800000 │
│ 287 │ NtMapUserPhysicalPages                                │ 0x11E │ 0xFFFFF804A9800000 │
│ 288 │ NtMapViewOfSectionEx                                  │ 0x11F │ 0xFFFFF804A9800000 │
│ 289 │ NtModifyBootEntry                                     │ 0x120 │ 0xFFFFF804A9800000 │
│ 290 │ NtModifyDriverEntry                                   │ 0x121 │ 0xFFFFF804A9800000 │
│ 291 │ NtNotifyChangeDirectoryFile                           │ 0x122 │ 0xFFFFF804A9800000 │
│ 292 │ NtNotifyChangeDirectoryFileEx                         │ 0x123 │ 0xFFFFF804A9800000 │
│ 293 │ NtNotifyChangeKey                                     │ 0x124 │ 0xFFFFF804A9800000 │
│ 294 │ NtNotifyChangeMultipleKeys                            │ 0x125 │ 0xFFFFF804A9800000 │
│ 295 │ NtNotifyChangeSession                                 │ 0x126 │ 0xFFFFF804A9800000 │
│ 296 │ NtOpenCpuPartition                                    │ 0x127 │ 0xFFFFF804A9800000 │
│ 297 │ NtOpenEnlistment                                      │ 0x128 │ 0xFFFFF804A9800000 │
│ 298 │ NtOpenEventPair                                       │ 0x129 │ 0xFFFFF804A9800000 │
│ 299 │ NtOpenIoCompletion                                    │ 0x12A │ 0xFFFFF804A9800000 │
│ 300 │ NtOpenJobObject                                       │ 0x12B │ 0xFFFFF804A9800000 │
│ 301 │ NtOpenKeyEx                                           │ 0x12C │ 0xFFFFF804A9800000 │
│ 302 │ NtOpenKeyTransacted                                   │ 0x12D │ 0xFFFFF804A9800000 │
│ 303 │ NtOpenKeyTransactedEx                                 │ 0x12E │ 0xFFFFF804A9800000 │
│ 304 │ NtOpenKeyedEvent                                      │ 0x12F │ 0xFFFFF804A9800000 │
│ 305 │ NtOpenMutant                                          │ 0x130 │ 0xFFFFF804A9800000 │
│ 306 │ NtOpenObjectAuditAlarm                                │ 0x131 │ 0xFFFFF804A9800000 │
│ 307 │ NtOpenPartition                                       │ 0x132 │ 0xFFFFF804A9800000 │
│ 308 │ NtOpenPrivateNamespace                                │ 0x133 │ 0xFFFFF804A9800000 │
│ 309 │ NtOpenProcessToken                                    │ 0x134 │ 0xFFFFF804A9800000 │
│ 310 │ NtOpenRegistryTransaction                             │ 0x135 │ 0xFFFFF804A9800000 │
│ 311 │ NtOpenResourceManager                                 │ 0x136 │ 0xFFFFF804A9800000 │
│ 312 │ NtOpenSemaphore                                       │ 0x137 │ 0xFFFFF804A9800000 │
│ 313 │ NtOpenSession                                         │ 0x138 │ 0xFFFFF804A9800000 │
│ 314 │ NtOpenSymbolicLinkObject                              │ 0x139 │ 0xFFFFF804A9800000 │
│ 315 │ NtOpenThread                                          │ 0x13A │ 0xFFFFF804A9800000 │
│ 316 │ NtOpenTimer                                           │ 0x13B │ 0xFFFFF804A9800000 │
│ 317 │ NtOpenTransaction                                     │ 0x13C │ 0xFFFFF804A9800000 │
│ 318 │ NtOpenTransactionManager                              │ 0x13D │ 0xFFFFF804A9800000 │
│ 319 │ NtPlugPlayControl                                     │ 0x13E │ 0xFFFFF804A9800000 │
│ 320 │ NtPrePrepareComplete                                  │ 0x13F │ 0xFFFFF804A9800000 │
│ 321 │ NtPrePrepareEnlistment                                │ 0x140 │ 0xFFFFF804A9800000 │
│ 322 │ NtPrepareComplete                                     │ 0x141 │ 0xFFFFF804A9800000 │
│ 323 │ NtPrepareEnlistment                                   │ 0x142 │ 0xFFFFF804A9800000 │
│ 324 │ NtPrivilegeCheck                                      │ 0x143 │ 0xFFFFF804A9800000 │
│ 325 │ NtPrivilegeObjectAuditAlarm                           │ 0x144 │ 0xFFFFF804A9800000 │
│ 326 │ NtPrivilegedServiceAuditAlarm                         │ 0x145 │ 0xFFFFF804A9800000 │
│ 327 │ NtPropagationComplete                                 │ 0x146 │ 0xFFFFF804A9800000 │
│ 328 │ NtPropagationFailed                                   │ 0x147 │ 0xFFFFF804A9800000 │
│ 329 │ NtPssCaptureVaSpaceBulk                               │ 0x148 │ 0xFFFFF804A9800000 │
│ 330 │ NtPulseEvent                                          │ 0x149 │ 0xFFFFF804A9800000 │
│ 331 │ NtQueryAuxiliaryCounterFrequency                      │ 0x14A │ 0xFFFFF804A9800000 │
│ 332 │ NtQueryBootEntryOrder                                 │ 0x14B │ 0xFFFFF804A9800000 │
│ 333 │ NtQueryBootOptions                                    │ 0x14C │ 0xFFFFF804A9800000 │
│ 334 │ NtQueryDebugFilterState                               │ 0x14D │ 0xFFFFF804A9800000 │
│ 335 │ NtQueryDirectoryFileEx                                │ 0x14E │ 0xFFFFF804A9800000 │
│ 336 │ NtQueryDirectoryObject                                │ 0x14F │ 0xFFFFF804A9800000 │
│ 337 │ NtQueryDriverEntryOrder                               │ 0x150 │ 0xFFFFF804A9800000 │
│ 338 │ NtQueryEaFile                                         │ 0x151 │ 0xFFFFF804A9800000 │
│ 339 │ NtQueryFullAttributesFile                             │ 0x152 │ 0xFFFFF804A9800000 │
│ 340 │ NtQueryInformationAtom                                │ 0x153 │ 0xFFFFF804A9800000 │
│ 341 │ NtQueryInformationByName                              │ 0x154 │ 0xFFFFF804A9800000 │
│ 342 │ NtQueryInformationCpuPartition                        │ 0x155 │ 0xFFFFF804A9800000 │
│ 343 │ NtQueryInformationEnlistment                          │ 0x156 │ 0xFFFFF804A9800000 │
│ 344 │ NtQueryInformationJobObject                           │ 0x157 │ 0xFFFFF804A9800000 │
│ 345 │ NtQueryInformationPort                                │ 0x158 │ 0xFFFFF804A9800000 │
│ 346 │ NtQueryInformationResourceManager                     │ 0x159 │ 0xFFFFF804A9800000 │
│ 347 │ NtQueryInformationTransaction                         │ 0x15A │ 0xFFFFF804A9800000 │
│ 348 │ NtQueryInformationTransactionManager                  │ 0x15B │ 0xFFFFF804A9800000 │
│ 349 │ NtQueryInformationWorkerFactory                       │ 0x15C │ 0xFFFFF804A9800000 │
│ 350 │ NtQueryInstallUILanguage                              │ 0x15D │ 0xFFFFF804A9800000 │
│ 351 │ NtQueryIntervalProfile                                │ 0x15E │ 0xFFFFF804A9800000 │
│ 352 │ NtQueryIoCompletion                                   │ 0x15F │ 0xFFFFF804A9800000 │
│ 353 │ NtQueryIoRingCapabilities                             │ 0x160 │ 0xFFFFF804A9800000 │
│ 354 │ NtQueryLicenseValue                                   │ 0x161 │ 0xFFFFF804A9800000 │
│ 355 │ NtQueryMultipleValueKey                               │ 0x162 │ 0xFFFFF804A9800000 │
│ 356 │ NtQueryMutant                                         │ 0x163 │ 0xFFFFF804A9800000 │
│ 357 │ NtQueryOpenSubKeys                                    │ 0x164 │ 0xFFFFF804A9800000 │
│ 358 │ NtQueryOpenSubKeysEx                                  │ 0x165 │ 0xFFFFF804A9800000 │
│ 359 │ NtQueryPortInformationProcess                         │ 0x166 │ 0xFFFFF804A9800000 │
│ 360 │ NtQueryQuotaInformationFile                           │ 0x167 │ 0xFFFFF804A9800000 │
│ 361 │ NtQuerySecurityAttributesToken                        │ 0x168 │ 0xFFFFF804A9800000 │
│ 362 │ NtQuerySecurityObject                                 │ 0x169 │ 0xFFFFF804A9800000 │
│ 363 │ NtQuerySecurityPolicy                                 │ 0x16A │ 0xFFFFF804A9800000 │
│ 364 │ NtQuerySemaphore                                      │ 0x16B │ 0xFFFFF804A9800000 │
│ 365 │ NtQuerySymbolicLinkObject                             │ 0x16C │ 0xFFFFF804A9800000 │
│ 366 │ NtQuerySystemEnvironmentValue                         │ 0x16D │ 0xFFFFF804A9800000 │
│ 367 │ NtQuerySystemEnvironmentValueEx                       │ 0x16E │ 0xFFFFF804A9800000 │
│ 368 │ NtQuerySystemInformationEx                            │ 0x16F │ 0xFFFFF804A9800000 │
│ 369 │ NtQueryTimerResolution                                │ 0x170 │ 0xFFFFF804A9800000 │
│ 370 │ NtQueryWnfStateData                                   │ 0x171 │ 0xFFFFF804A9800000 │
│ 371 │ NtQueryWnfStateNameInformation                        │ 0x172 │ 0xFFFFF804A9800000 │
│ 372 │ NtQueueApcThreadEx                                    │ 0x173 │ 0xFFFFF804A9800000 │
│ 373 │ NtQueueApcThreadEx2                                   │ 0x174 │ 0xFFFFF804A9800000 │
│ 374 │ NtRaiseException                                      │ 0x175 │ 0xFFFFF804A9800000 │
│ 375 │ NtRaiseHardError                                      │ 0x176 │ 0xFFFFF804A9800000 │
│ 376 │ NtReadOnlyEnlistment                                  │ 0x177 │ 0xFFFFF804A9800000 │
│ 377 │ NtReadVirtualMemoryEx                                 │ 0x178 │ 0xFFFFF804A9800000 │
│ 378 │ NtRecoverEnlistment                                   │ 0x179 │ 0xFFFFF804A9800000 │
│ 379 │ NtRecoverResourceManager                              │ 0x17A │ 0xFFFFF804A9800000 │
│ 380 │ NtRecoverTransactionManager                           │ 0x17B │ 0xFFFFF804A9800000 │
│ 381 │ NtRegisterProtocolAddressInformation                  │ 0x17C │ 0xFFFFF804A9800000 │
│ 382 │ NtRegisterThreadTerminatePort                         │ 0x17D │ 0xFFFFF804A9800000 │
│ 383 │ NtReleaseKeyedEvent                                   │ 0x17E │ 0xFFFFF804A9800000 │
│ 384 │ NtReleaseWorkerFactoryWorker                          │ 0x17F │ 0xFFFFF804A9800000 │
│ 385 │ NtRemoveIoCompletionEx                                │ 0x180 │ 0xFFFFF804A9800000 │
│ 386 │ NtRemoveProcessDebug                                  │ 0x181 │ 0xFFFFF804A9800000 │
│ 387 │ NtRenameKey                                           │ 0x182 │ 0xFFFFF804A9800000 │
│ 388 │ NtRenameTransactionManager                            │ 0x183 │ 0xFFFFF804A9800000 │
│ 389 │ NtReplaceKey                                          │ 0x184 │ 0xFFFFF804A9800000 │
│ 390 │ NtReplacePartitionUnit                                │ 0x185 │ 0xFFFFF804A9800000 │
│ 391 │ NtReplyWaitReplyPort                                  │ 0x186 │ 0xFFFFF804A9800000 │
│ 392 │ NtRequestPort                                         │ 0x187 │ 0xFFFFF804A9800000 │
│ 393 │ NtResetEvent                                          │ 0x188 │ 0xFFFFF804A9800000 │
│ 394 │ NtResetWriteWatch                                     │ 0x189 │ 0xFFFFF804A9800000 │
│ 395 │ NtRestoreKey                                          │ 0x18A │ 0xFFFFF804A9800000 │
│ 396 │ NtResumeProcess                                       │ 0x18B │ 0xFFFFF804A9800000 │
│ 397 │ NtRevertContainerImpersonation                        │ 0x18C │ 0xFFFFF804A9800000 │
│ 398 │ NtRollbackComplete                                    │ 0x18D │ 0xFFFFF804A9800000 │
│ 399 │ NtRollbackEnlistment                                  │ 0x18E │ 0xFFFFF804A9800000 │
│ 400 │ NtRollbackRegistryTransaction                         │ 0x18F │ 0xFFFFF804A9800000 │
│ 401 │ NtRollbackTransaction                                 │ 0x190 │ 0xFFFFF804A9800000 │
│ 402 │ NtRollforwardTransactionManager                       │ 0x191 │ 0xFFFFF804A9800000 │
│ 403 │ NtSaveKey                                             │ 0x192 │ 0xFFFFF804A9800000 │
│ 404 │ NtSaveKeyEx                                           │ 0x193 │ 0xFFFFF804A9800000 │
│ 405 │ NtSaveMergedKeys                                      │ 0x194 │ 0xFFFFF804A9800000 │
│ 406 │ NtSecureConnectPort                                   │ 0x195 │ 0xFFFFF804A9800000 │
│ 407 │ NtSerializeBoot                                       │ 0x196 │ 0xFFFFF804A9800000 │
│ 408 │ NtSetBootEntryOrder                                   │ 0x197 │ 0xFFFFF804A9800000 │
│ 409 │ NtSetBootOptions                                      │ 0x198 │ 0xFFFFF804A9800000 │
│ 410 │ NtSetCachedSigningLevel                               │ 0x199 │ 0xFFFFF804A9800000 │
│ 411 │ NtSetCachedSigningLevel2                              │ 0x19A │ 0xFFFFF804A9800000 │
│ 412 │ NtSetContextThread                                    │ 0x19B │ 0xFFFFF804A9800000 │
│ 413 │ NtSetDebugFilterState                                 │ 0x19C │ 0xFFFFF804A9800000 │
│ 414 │ NtSetDefaultHardErrorPort                             │ 0x19D │ 0xFFFFF804A9800000 │
│ 415 │ NtSetDefaultLocale                                    │ 0x19E │ 0xFFFFF804A9800000 │
│ 416 │ NtSetDefaultUILanguage                                │ 0x19F │ 0xFFFFF804A9800000 │
│ 417 │ NtSetDriverEntryOrder                                 │ 0x1A0 │ 0xFFFFF804A9800000 │
│ 418 │ NtSetEaFile                                           │ 0x1A1 │ 0xFFFFF804A9800000 │
│ 419 │ NtSetEventEx                                          │ 0x1A2 │ 0xFFFFF804A9800000 │
│ 420 │ NtSetHighEventPair                                    │ 0x1A3 │ 0xFFFFF804A9800000 │
│ 421 │ NtSetHighWaitLowEventPair                             │ 0x1A4 │ 0xFFFFF804A9800000 │
│ 422 │ NtSetIRTimer                                          │ 0x1A5 │ 0xFFFFF804A9800000 │
│ 423 │ NtSetInformationCpuPartition                          │ 0x1A6 │ 0xFFFFF804A9800000 │
│ 424 │ NtSetInformationDebugObject                           │ 0x1A7 │ 0xFFFFF804A9800000 │
│ 425 │ NtSetInformationEnlistment                            │ 0x1A8 │ 0xFFFFF804A9800000 │
│ 426 │ NtSetInformationIoRing                                │ 0x1A9 │ 0xFFFFF804A9800000 │
│ 427 │ NtSetInformationJobObject                             │ 0x1AA │ 0xFFFFF804A9800000 │
│ 428 │ NtSetInformationKey                                   │ 0x1AB │ 0xFFFFF804A9800000 │
│ 429 │ NtSetInformationResourceManager                       │ 0x1AC │ 0xFFFFF804A9800000 │
│ 430 │ NtSetInformationSymbolicLink                          │ 0x1AD │ 0xFFFFF804A9800000 │
│ 431 │ NtSetInformationToken                                 │ 0x1AE │ 0xFFFFF804A9800000 │
│ 432 │ NtSetInformationTransaction                           │ 0x1AF │ 0xFFFFF804A9800000 │
│ 433 │ NtSetInformationTransactionManager                    │ 0x1B0 │ 0xFFFFF804A9800000 │
│ 434 │ NtSetInformationVirtualMemory                         │ 0x1B1 │ 0xFFFFF804A9800000 │
│ 435 │ NtSetInformationWorkerFactory                         │ 0x1B2 │ 0xFFFFF804A9800000 │
│ 436 │ NtSetIntervalProfile                                  │ 0x1B3 │ 0xFFFFF804A9800000 │
│ 437 │ NtSetIoCompletion                                     │ 0x1B4 │ 0xFFFFF804A9800000 │
│ 438 │ NtSetIoCompletionEx                                   │ 0x1B5 │ 0xFFFFF804A9800000 │
│ 439 │ NtSetLdtEntries                                       │ 0x1B6 │ 0xFFFFF804A9800000 │
│ 440 │ NtSetLowEventPair                                     │ 0x1B7 │ 0xFFFFF804A9800000 │
│ 441 │ NtSetLowWaitHighEventPair                             │ 0x1B8 │ 0xFFFFF804A9800000 │
│ 442 │ NtSetQuotaInformationFile                             │ 0x1B9 │ 0xFFFFF804A9800000 │
│ 443 │ NtSetSecurityObject                                   │ 0x1BA │ 0xFFFFF804A9800000 │
│ 444 │ NtSetSystemEnvironmentValue                           │ 0x1BB │ 0xFFFFF804A9800000 │
│ 445 │ NtSetSystemEnvironmentValueEx                         │ 0x1BC │ 0xFFFFF804A9800000 │
│ 446 │ NtSetSystemInformation                                │ 0x1BD │ 0xFFFFF804A9800000 │
│ 447 │ NtSetSystemPowerState                                 │ 0x1BE │ 0xFFFFF804A9800000 │
│ 448 │ NtSetSystemTime                                       │ 0x1BF │ 0xFFFFF804A9800000 │
│ 449 │ NtSetThreadExecutionState                             │ 0x1C0 │ 0xFFFFF804A9800000 │
│ 450 │ NtSetTimer2                                           │ 0x1C1 │ 0xFFFFF804A9800000 │
│ 451 │ NtSetTimerEx                                          │ 0x1C2 │ 0xFFFFF804A9800000 │
│ 452 │ NtSetTimerResolution                                  │ 0x1C3 │ 0xFFFFF804A9800000 │
│ 453 │ NtSetUuidSeed                                         │ 0x1C4 │ 0xFFFFF804A9800000 │
│ 454 │ NtSetVolumeInformationFile                            │ 0x1C5 │ 0xFFFFF804A9800000 │
│ 455 │ NtSetWnfProcessNotificationEvent                      │ 0x1C6 │ 0xFFFFF804A9800000 │
│ 456 │ NtShutdownSystem                                      │ 0x1C7 │ 0xFFFFF804A9800000 │
│ 457 │ NtShutdownWorkerFactory                               │ 0x1C8 │ 0xFFFFF804A9800000 │
│ 458 │ NtSignalAndWaitForSingleObject                        │ 0x1C9 │ 0xFFFFF804A9800000 │
│ 459 │ NtSinglePhaseReject                                   │ 0x1CA │ 0xFFFFF804A9800000 │
│ 460 │ NtStartProfile                                        │ 0x1CB │ 0xFFFFF804A9800000 │
│ 461 │ NtStopProfile                                         │ 0x1CC │ 0xFFFFF804A9800000 │
│ 462 │ NtSubmitIoRing                                        │ 0x1CD │ 0xFFFFF804A9800000 │
│ 463 │ NtSubscribeWnfStateChange                             │ 0x1CE │ 0xFFFFF804A9800000 │
│ 464 │ NtSuspendProcess                                      │ 0x1CF │ 0xFFFFF804A9800000 │
│ 465 │ NtSuspendThread                                       │ 0x1D0 │ 0xFFFFF804A9800000 │
│ 466 │ NtSystemDebugControl                                  │ 0x1D1 │ 0xFFFFF804A9800000 │
│ 467 │ NtTerminateEnclave                                    │ 0x1D2 │ 0xFFFFF804A9800000 │
│ 468 │ NtTerminateJobObject                                  │ 0x1D3 │ 0xFFFFF804A9800000 │
│ 469 │ NtTestAlert                                           │ 0x1D4 │ 0xFFFFF804A9800000 │
│ 470 │ NtThawRegistry                                        │ 0x1D5 │ 0xFFFFF804A9800000 │
│ 471 │ NtThawTransactions                                    │ 0x1D6 │ 0xFFFFF804A9800000 │
│ 472 │ NtTraceControl                                        │ 0x1D7 │ 0xFFFFF804A9800000 │
│ 473 │ NtTranslateFilePath                                   │ 0x1D8 │ 0xFFFFF804A9800000 │
│ 474 │ NtUmsThreadYield                                      │ 0x1D9 │ 0xFFFFF804A9800000 │
│ 475 │ NtUnloadDriver                                        │ 0x1DA │ 0xFFFFF804A9800000 │
│ 476 │ NtUnloadKey                                           │ 0x1DB │ 0xFFFFF804A9800000 │
│ 477 │ NtUnloadKey2                                          │ 0x1DC │ 0xFFFFF804A9800000 │
│ 478 │ NtUnloadKeyEx                                         │ 0x1DD │ 0xFFFFF804A9800000 │
│ 479 │ NtUnlockFile                                          │ 0x1DE │ 0xFFFFF804A9800000 │
│ 480 │ NtUnlockVirtualMemory                                 │ 0x1DF │ 0xFFFFF804A9800000 │
│ 481 │ NtUnmapViewOfSectionEx                                │ 0x1E0 │ 0xFFFFF804A9800000 │
│ 482 │ NtUnsubscribeWnfStateChange                           │ 0x1E1 │ 0xFFFFF804A9800000 │
│ 483 │ NtUpdateWnfStateData                                  │ 0x1E2 │ 0xFFFFF804A9800000 │
│ 484 │ NtVdmControl                                          │ 0x1E3 │ 0xFFFFF804A9800000 │
│ 485 │ NtWaitForAlertByThreadId                              │ 0x1E4 │ 0xFFFFF804A9800000 │
│ 486 │ NtWaitForDebugEvent                                   │ 0x1E5 │ 0xFFFFF804A9800000 │
│ 487 │ NtWaitForKeyedEvent                                   │ 0x1E6 │ 0xFFFFF804A9800000 │
│ 488 │ NtWaitForWorkViaWorkerFactory                         │ 0x1E7 │ 0xFFFFF804A9800000 │
│ 489 │ NtWaitHighEventPair                                   │ 0x1E8 │ 0xFFFFF804A9800000 │
│ 490 │ NtWaitLowEventPair                                    │ 0x1E9 │ 0xFFFFF804A9800000 │
└─────┴───────────────────────────────────────────────────────┴───────┴────────────────────┘

=== KeServiceDescriptorTableShadow ===
  RVA: 0xFC03C0  PhysicalAddr: 0xFFFFF804AA7C03C0
┌────┬──────────────────────┬───────┐
│ Id │         Name         │ Index │
├────┼──────────────────────┼───────┤
│ 1  │ NtUserGetThreadState │ 0x0   │
└────┴──────────────────────┴───────┘

=== KeServiceDescriptorTableFilter ===
  RVA: 0xFC0500  PhysicalAddr: 0xFFFFF804AA7C0500
